variant_0,variant_1,variant_2,variant_3,delta,BF_WM_freq
0.01711693132604661,0.01624673000137684,0.012727748234678754,0.014118991267444708,-0.06138261311894394,0.003518981766698086
0.051763250154671064,0.046399559410711826,0.05465957632290123,0.03541989716804048,-0.021621757899922045,-0.008260016912189402
0.033546435691207806,0.03497177474872642,0.03033737250457676,0.026850567208030685,-0.015540944411237323,0.004634402244149658
0.02440365711143191,0.02271788517141677,0.022491500305117252,0.020811229902880927,-0.010851419031719545,0.00022638486629951785
0.07300474324603011,0.06347239432741292,0.043065120739255516,0.03109442585489268,-0.010842952081147272,0.0204072735881574
0.07080497697119681,0.06829133966680435,0.07523319675703949,0.06977882967436547,-0.008288770053475947,-0.0069418570902351345
0.008524094314979034,0.007572628390472257,0.006102345044024061,0.005876111972578144,-0.007978723404255317,0.0014702833464481958
0.048188629958066956,0.044816191656340355,0.04759829134338767,0.0529666204194891,-0.007459756576364357,-0.002782099687047318
0.06523681858802502,0.06154481619165634,0.06390027024670909,0.05704725373377948,-0.006654697897382572,-0.002355454055052754
0.020554066130473638,0.05507366102161641,0.08665329962514166,0.13694605402758508,-0.005761405448673984,-0.03157963860352525
0.03684608510345776,0.03359493322318601,0.03809606834626449,0.036480861829755976,-0.00524109014675056,-0.004501135123078481
0.09871451158314429,0.09961448437284869,0.1010373986574841,0.10324002285154656,-0.005087620124364034,-0.0014229142846354098
0.02570976833711418,0.024920831612281428,0.03103478336675094,0.02880927119889007,-0.004152249134948105,-0.006113951754469511
0.02543479755276002,0.03056588186699711,0.03809606834626449,0.0421121358034767,-0.0011318619128466434,-0.007530186479267384
0.026259709905822506,0.025540410298774612,0.02205561851625839,0.02676895454174488,0.0,0.003484791782516223
0.04268921427098371,0.0452980861902795,0.05021358207654084,0.052558557088060065,0.0032012805122048904,-0.004915495886261341
0.06681790059806146,0.05830923860663638,0.026501612762618778,0.014771892597731168,0.00347222222222221,0.0318076258440176
0.04756994569327009,0.04839597962274542,0.05265452009415047,0.05370113441606137,0.005445162442668239,-0.004258540471405045
0.06729909947068125,0.0701500757262839,0.07322814052828873,0.07385946298865584,0.006144803633449103,-0.003078064802004829
0.031071698632020348,0.024714305383450364,0.014732804463429517,0.012894801273157595,0.009666080843585223,0.009981500920020847
0.014092252698150821,0.01707283491670109,0.015430215325603696,0.017220272586305395,0.015457788347205736,0.001642619591097393
0.020347838042208015,0.014938730552113451,0.015778920756690785,0.0054680486411491066,0.023653088042049936,-0.0008401902045773336
0.056369010792603286,0.05472945064023131,0.051346874727573884,0.0507630784297723,0.03903400159079096,0.0033825759126574276
0.027634563827593318,0.031047776400936252,0.027024670909249413,0.030441524524606217,0.06510416666666663,0.00402310549168684
