variant_0,variant_1,variant_2,variant_3,delta,BF_WM_freq
0.049533880617782106,0.05014707277730335,0.04832172919048114,0.04241545393339893,-0.026329375322663884,0.001825343586822209
0.0223087982932146,0.017648733276401936,0.012626000207835395,0.010513232171526232,-0.024634334103156297,0.005022733068566541
0.019479615973285097,0.014564949236170415,0.01797776161280266,0.013413434149878296,-0.01876876876876879,-0.0034128123766322457
0.018273734984462688,0.03188158269285511,0.025096123869895043,0.08726500595577193,-0.0176252319109462,0.006785458822960069
0.07383702054635685,0.0742480311224974,0.08318611659565624,0.0639080221658294,-0.01602136181575431,-0.008938085473158844
0.014980752284216872,0.01617800550336844,0.014964148394471579,0.015951110880936353,-0.010828700026476012,0.0012138571088968608
0.08005194564259542,0.08226586962709935,0.08438117011327029,0.08804184577140194,-0.010133786011922163,-0.0021153004861709374
0.020221696581791196,0.017316633456684695,0.021303127922685232,0.02040499249054845,-0.009968847352024912,-0.003986494466000537
0.06905987662909883,0.06732137773982351,0.06853372129273615,0.059298772593091305,-0.008004467609828703,-0.001212343552912637
0.0712397384165855,0.0692190909953506,0.06702691468357061,0.05727898907245326,-0.007976256724169906,0.0021921763117799947
0.03353276749686935,0.032450896669513236,0.03153902109529253,0.034232741208762754,-0.006257138663069095,0.0009118755742207052
0.03487778859978665,0.030742954739538857,0.03413696352488829,0.027862654720596614,-0.006165703275529871,-0.0033940087853494352
0.015954733082881128,0.012904450137584211,0.016626831549412864,0.014863535139054328,-0.004905968928863469,-0.003722381411828653
0.019108575669032048,0.02016320333997533,0.020679621739582252,0.019317416748666424,-0.002487562189054715,-0.0005164183996069216
0.022169658179119707,0.022677673403548725,0.0201600332536631,0.015070692423222332,-0.001616265968954811,0.0025176401498856263
0.03288344696442651,0.034585824081981215,0.03761820638054661,0.0363561033714848,-0.0006983240223463749,-0.0030323822985653948
0.042855155141227216,0.044359047347945726,0.044996362880598564,0.04733543943238904,0.0,-0.0006373155326528379
0.008719447149946663,0.008587152481260081,0.006235061831029824,0.006680822414418147,0.0,0.002352090650230257
0.012847270534761838,0.011623493690103426,0.010443728566974956,0.012584805013206277,0.0010351966873706209,0.0011797651231284702
0.036547469968925377,0.03306765347755954,0.02686272472202016,0.01688331865969237,0.0030068728522336663,0.006204928755539383
0.016557673577292334,0.01892968972388272,0.017666008521251168,0.02045678181159045,0.0033534540576794503,0.001263681202631553
0.05417188442094523,0.052803871335041275,0.057882157331393534,0.05836656481433528,0.004201680672268948,-0.0050782859963522595
0.042252214646816014,0.03600910902362653,0.04073573729606152,0.025221399347454553,0.004420265215912933,-0.004726628272434988
0.018830295440842262,0.03173925419869058,0.028005819391042294,0.09120099435496401,0.007493117302245944,0.003733434807648286
0.013867631371457724,0.013805863933959578,0.013717136028265613,0.009477445750686209,0.02121504339440694,8.872790569396452e-05
0.022447938407309492,0.022820001897713254,0.02535591811285462,0.02050857113263245,0.025959978366684677,-0.0025359162151413657
0.016650433653355595,0.017696176107790115,0.026239218538917176,0.0182816303278264,0.030817610062893075,-0.008543042431127062
0.0657205138908214,0.059777967549103334,0.04691884027849943,0.019783520638044436,0.03129732458354367,0.012859127270603905
0.02077825703817077,0.02391118701964133,0.025823547750181856,0.021078253664094465,0.032866379310344807,-0.0019123607305405257
0.004730763879226381,0.008065281335990132,0.00639093837680557,0.01740121187011238,0.07797537619699046,0.0016743429591845622
0.02550902091739715,0.022487902077996016,0.018549308947313728,0.008545237971930188,0.0795601552393273,0.0039385931306822886
