variant_0,variant_1,variant_2,variant_3,delta,BF_WM_freq
0.01023454157782516,0.006714481916679384,0.021022794378174087,0.0051813471502590676,-0.05496183206106875,-0.014308312461494704
0.03312011371712864,0.027544636044559742,0.028404393527813866,0.018328048874797,-0.03471094153350207,-0.0008597574832541234
0.03503909026297086,0.032733099343811994,0.03460493681351128,0.03650143067048179,-0.033333333333333326,-0.0018718374696992876
0.04541577825159915,0.045322752937585836,0.04281327506791071,0.04841079576212203,-0.018188854489164075,0.0025094778696751266
0.0162046908315565,0.01884632992522509,0.01659383488839022,0.031629417678447146,-0.017086932935762578,0.0022524950368348687
0.05230987917555082,0.052418739508622005,0.049958663044762014,0.055912149099064265,-0.016377005347593565,0.0024600764638599906
0.03468372423596304,0.029452159316343658,0.034368725640722804,0.031706751218003246,-0.013933547695605508,-0.004916566324379146
0.02579957356076759,0.02609491835800397,0.026337545765914728,0.030160080426881137,-0.007138221933809197,-0.00024262740791075946
0.034186211798152094,0.03578513657866626,0.03165229715365537,0.03518676049802799,-0.0061823802163832875,0.004132839425010894
0.04719260838663824,0.036853349610865255,0.03873863233730956,0.01608537622766994,-0.005815946589427634,-0.0018852827264443026
0.03646055437100213,0.036090340302151684,0.03395535608834298,0.03278942077178872,-0.005260471682782097,0.0021349842138087063
0.05067519545131485,0.0413551045322753,0.02816818235502539,0.01283736756631351,-0.004741833508956739,0.013186922177249906
0.04555792466240227,0.049061498550282315,0.043699066965867485,0.05668548449462532,-0.004715270221254952,0.00536243158441483
0.030419331911869227,0.02807874256065924,0.035785992677453644,0.030856082282886086,-0.004710963045221783,-0.007707250116794403
0.06858564321250889,0.06378757820845414,0.06436754458485887,0.024901399737065965,-0.004357298474945592,-0.000579966376404728
0.02700781805259417,0.024874103464062262,0.026160387386323373,0.029928079808212823,-0.001760443828770164,-0.0012862839222611104
0.029424307036247335,0.027010529528460246,0.03165229715365537,0.026602737607300288,0.0003253193508644392,-0.004641767625195123
0.0240227434257285,0.023729589500991913,0.01960552734144325,0.02057072152192406,0.000801924619085792,0.004124062159548664
0.05977256574271499,0.06874713871509232,0.059997637888272115,0.07833887557033485,0.0012270102633036295,0.008749500826820203
0.016702203269367447,0.016557301999084388,0.017420573993149877,0.01624004330678215,0.0031347962382445305,-0.0008632719940654884
0.052523098791755506,0.05150312833816573,0.06584386441478682,0.05204547212125899,0.0031679419113054275,-0.014340736076621091
0.0232409381663113,0.04677247062414162,0.03991968820125192,0.12790967442579848,0.0056819692276355305,0.006852782422889697
0.0248045486851457,0.02311918205402106,0.03761662926656431,0.013224035264094037,0.008219178082191747,-0.01449744721254325
0.006751954513148543,0.004730657714024111,0.003129798039447266,0.0018560049493465316,0.008547008547008517,0.001600859674576845
0.005614783226723525,0.007782694948878377,0.03247903625841502,0.003016008042688114,0.018181818181818188,-0.024696341309536643
0.04093816631130064,0.044254539905386844,0.033128616983583326,0.04253344675585802,0.02029113365681523,0.011125922921803519
0.005614783226723525,0.014878681519914543,0.007440651942836897,0.03379475678601809,0.025918494509326373,0.007438029577077647
0.03283582089552239,0.03074927514115672,0.021908586276130862,0.01639471038589436,0.03844780780964241,0.00884068886502586
0.031627576403695803,0.0276209369754311,0.04133695523798275,0.02706673884463692,0.040926225094238045,-0.013716018262551654
0.029068941009239516,0.02540820998016176,0.022735325380890518,0.007501353336942232,0.042483660130719025,0.0026728845992712406
0.024164889836531627,0.032122691896841145,0.009153182945553324,0.03580542881447684,0.056562726613488046,0.02296950895128782
