variant_0,variant_1,variant_2,variant_3,delta,BF_WM_freq
0.03794601872819634,0.03826854482800315,0.032293755618560266,0.028699426011479772,-0.03802816901408451,0.005974789209442881
0.02662341636575066,0.02206638050903815,0.019639029112786116,0.024779504409911803,-0.02364394993045893,0.0024273513962520324
0.03635473407185262,0.03554803216250529,0.037410967429638335,0.03821923561528769,-0.023358307624504193,-0.001862935267133048
0.026990635901829978,0.028353787558188744,0.02696908927460065,0.028279434411311775,-0.01981435940747367,0.0013846982835880942
0.05477691413183181,0.04999697720814945,0.03630454325427011,0.031499370012599746,-0.01965146459028555,0.01369243395387934
0.009914927474141624,0.017411281059186264,0.03194799806375769,0.040879182416351675,-0.01871657754010697,-0.014536717004571428
0.010588163290287044,0.010277492291880781,0.004425696701472927,0.004129917401651967,-0.010729613733905574,0.005851795590407854
0.03666075035191872,0.03572939967353848,0.032570361662402326,0.029749405011899762,-0.009649836309332138,0.0031590380111361505
0.05049268621090642,0.05199201982951454,0.05234769379710947,0.056698866022679546,-0.00877173567183226,-0.0003556739675949286
0.023808066589142543,0.020192249561695182,0.022889150127930295,0.023029539409211815,-0.007230657989877098,-0.002696900566235113
0.05147193830711794,0.05713076597545493,0.05255514832999101,0.049839003219935604,-0.006138735420503416,0.0045756176454639225
0.06316176020564294,0.06704552324526933,0.07122605628932992,0.06936861262774745,-0.005285920230658325,-0.004180533044060589
0.042352653161148175,0.04268182092981077,0.043357997372242586,0.044379112417751644,-0.004889056036103789,-0.000676176442431814
0.021115123324560867,0.02333595308627048,0.025309453011548303,0.02372952540949181,-0.004178272980501385,-0.001973499925277823
0.014566374931146337,0.015658061785865426,0.017011271696286565,0.015049699006019879,-0.003131524008350761,-0.0013532099104211388
0.05214517412326336,0.050903814763315396,0.056220178410898276,0.05501889962200756,-0.003036744609778319,-0.005316363647582881
0.029071546606279454,0.027084214980956412,0.03810248253924348,0.027299454010919783,-0.0021459227467811592,-0.011018267558287071
0.021849562396719504,0.02248957136811559,0.020607150266233318,0.02141957160856783,-0.0011951185994696911,0.0018824211018822722
0.0249097251973805,0.011909799891179493,0.025032846967706246,0.005949881002379953,0.0,-0.013123047076526752
0.008568455841850786,0.016867178526086695,0.031187331443192034,0.04759904801903962,9.585729765770878e-05,-0.014320152917105339
0.03923128710447396,0.038147633153981016,0.03824078556116451,0.036539269214615706,0.0012782275244993535,-9.315240718349438e-05
0.02588897729359202,0.026842391632912157,0.026692483230758592,0.02386952260954781,0.00564617314930993,0.0001499084021535646
0.018483383315992412,0.015597605948854362,0.011617453841366435,0.011829763404731906,0.008407240404523009,0.003980152107487927
0.048656588530509824,0.041774983374644824,0.03568217965562547,0.029749405011899762,0.010300782859497315,0.006092803719019352
0.01921782238815105,0.03186022610483042,0.05041145149021506,0.06901861962760744,0.012910798122065692,-0.01855122538538464
0.07754452536874962,0.07170062269512122,0.04017702786805892,0.031499370012599746,0.015499425947187118,0.031523594827062296
0.05936715833282331,0.04733692037966265,0.03084157388838946,0.024219515609687808,0.027897838899803462,0.016495346491273193
0.022522798212864924,0.01946677951756242,0.01355369614826084,0.008119837603247936,0.02894211576846306,0.00591308336930158
0.016892098659648695,0.02315458557523729,0.03374593734873107,0.045919081618367635,0.029673690968868627,-0.010591351773493778
0.022339188444825266,0.028595610906232995,0.029181937625337113,0.033319333613327735,0.0377099961486872,-0.0005863267191041181
0.00648754513740131,0.010579771476936098,0.012447271972892608,0.02029959400811984,0.04394141145139807,-0.0018675004959565096
