variant_0,variant_1,variant_2,variant_3,delta,BF_WM_freq
0.036658195679796696,0.0340228465575795,0.037163659385881606,0.03688186377197994,-0.028745644599303122,-0.0031408128283021072
0.02071156289707751,0.018585983328187713,0.023361823361823363,0.01967879134133181,-0.025267993874425743,-0.00477584003363565
0.03468869123252859,0.03315838221673356,0.0384931940487496,0.0366914238557735,-0.024973319559774665,-0.005334811832016041
0.024650571791613722,0.024637233714109294,0.02310857866413422,0.023995429442011044,-0.018577651247985605,0.001528655049975073
0.023570520965692503,0.02513121333744983,0.02849002849002849,0.026280708436488286,-0.017425725230671707,-0.003358815152578659
0.03843710292249047,0.03389935165174437,0.03823994935106046,0.03694534374404875,-0.014102564102564108,-0.004340597699316093
0.023506988564167726,0.01969743748070392,0.020639442861665084,0.019742271313400624,-0.012820512820512886,-0.0009420053809611646
0.041804320203303685,0.03927138005557271,0.04514086736308959,0.04145242176093442,-0.011654135338345861,-0.00586948730751688
0.048284625158831,0.05007718431614696,0.05045900601456157,0.05033961785056815,-0.006157320828611423,-0.00038182169841460833
0.014803049555273189,0.015930842852732326,0.015384615384615385,0.01631435282168476,-0.006054490413723523,0.0005462274681169409
0.020330368487928845,0.016548317381907995,0.02082937638493194,0.020186631117882308,-0.005771118794553276,-0.004281059003023946
0.03875476493011436,0.04705155912318617,0.035327635327635325,0.038468863073700246,-0.0019716088328075587,0.011723923795550845
0.043773824650571794,0.04470515591231862,0.0446343779677113,0.04430902050403098,-0.0015847024866785242,7.077794460731701e-05
0.02229987293519695,0.021302871256560666,0.02285533396644508,0.019805751285469433,-0.0012787060969112751,-0.0015524627098844127
0.03157560355781448,0.03235566532880519,0.0319721430832542,0.03104170634164921,-0.0004962779156327812,0.00038352224555099346
0.06073697585768742,0.05970978697128743,0.06179170623615068,0.0635434520408811,0.00012383188325737482,-0.002081919264863244
0.052604828462515886,0.04705155912318617,0.054194365305476416,0.053640576398146386,0.001805323473113074,-0.007142806182290247
0.036848792884371026,0.05063291139240506,0.034631212408990183,0.03478702469370913,0.0018764065347522951,0.01600169898341488
0.021982210927573062,0.02259956776782958,0.017917062361506805,0.01967879134133181,0.0022988505747126298,0.004682505406322774
0.048030495552731894,0.0513121333744983,0.052801519468186134,0.05306925664952707,0.00337734111145227,-0.0014893860936878306
0.04968233799237611,0.045013893176906454,0.048053181386514716,0.049577858185742396,0.003933136676499527,-0.0030392882096082624
0.029097839898348157,0.027415869095399815,0.024121557454890787,0.025074588967180855,0.004171632896305122,0.003294311640509029
0.04066073697585769,0.04612534732942266,0.04197530864197531,0.042023741509553736,0.007026037074529978,0.004150038687447351
0.030495552731893267,0.026798394566224144,0.02905982905982906,0.02881990731924078,0.014778325123152691,-0.002261434493604917
0.019504447268106736,0.019388700216116085,0.01810699588477366,0.017266552402716944,0.016115351993214566,0.0012817043313424238
0.0391994917407878,0.03661623958011732,0.03868312757201646,0.03802450326921856,0.01670589923436705,-0.0020668879918991426
0.029224904701397714,0.02945353504167953,0.02722380500158278,0.029518187011997713,0.016921397379912717,0.0022297300400967515
0.02096569250317662,0.021920345785736338,0.018233618233618232,0.019551831397194186,0.02390100507416082,0.0036867275521181055
0.027890724269377384,0.02963877740043223,0.02735042735042735,0.030851266425442773,0.0239520958083832,0.00228835005000488
0.014167725540025412,0.013090460018524236,0.01430832541943653,0.01631435282168476,0.02460424373311665,-0.001217865400912295
0.0150571791613723,0.016857054646495832,0.01544792655903767,0.01612391290547832,0.06547619047619047,0.001409128087458163
